Product ID,Ship Mode,Shipping Costs,Segment,State,Units Sold,City,Ship Date,Customer ID,Sales,Customer Name,Postal Code,Order ID,Order Date,Discount,Profit,Company
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
AAA-AA-00000000,Same Day,-99,Consumer,,0,,1/1/1970 0:00,AA-00000,0,,0,CA-0000-000000,1/1/1970 0:00,0,0,SupplyMax
OFF-ST-6289,Second,0.5,Consumer,Pennsylvania,2,Philadelphia,7/18/2017 0:00,SF-20065,71.372,Sandra Flanagan,19140,US-2017-156909,7/16/2017 0:00,30,-1.0196,SupplyMax
FUR-CH-5431,Standard,8.19,Consumer,Pennsylvania,7,Philadelphia,9/21/2015 0:00,TB-21520,3083.43,Tracy Blumstein,19140,US-2015-150630,9/17/2015 0:00,50,-1665.0522,SupplyMax
OFF-PA-6086,Standard,13.99,Consumer,Pennsylvania,2,Philadelphia,9/21/2015 0:00,TB-21520,9.618,Tracy Blumstein,19140,US-2015-150630,9/17/2015 0:00,70,-7.0532,SupplyMax
OFF-AR-5458,Standard,9.03,Consumer,Pennsylvania,3,Philadelphia,9/21/2015 0:00,TB-21520,124.2,Tracy Blumstein,19140,US-2015-150630,9/17/2015 0:00,20,15.525,SupplyMax
OFF-LA-3980,Standard,9.45,Consumer,Pennsylvania,2,Philadelphia,9/21/2015 0:00,TB-21520,3.264,Tracy Blumstein,19140,US-2015-150630,9/17/2015 0:00,20,1.1016,SupplyMax
OFF-EN-3834,Standard,5.03,Consumer,Pennsylvania,6,Philadelphia,9/21/2015 0:00,TB-21520,86.304,Tracy Blumstein,19140,US-2015-150630,9/17/2015 0:00,20,9.7092,SupplyMax
OFF-LA-3219,Standard,54.74,Consumer,Pennsylvania,6,Philadelphia,9/21/2015 0:00,TB-21520,6.858,Tracy Blumstein,19140,US-2015-150630,9/17/2015 0:00,70,-5.715,SupplyMax
TEC-AC-3125,Standard,35,Consumer,Pennsylvania,2,Philadelphia,9/21/2015 0:00,TB-21520,15.76,Tracy Blumstein,19140,US-2015-150630,9/17/2015 0:00,20,3.546,SupplyMax
TEC-CO-3590,Standard,4.62,Consumer,Delaware,3,Dover,6/25/2016 0:00,LH-16900,45,Lena Hernandez,19901,CA-2016-169194,6/20/2016 0:00,0,4.95,SupplyMax
OFF-AR-5286,Standard,8.99,Consumer,Delaware,2,Dover,6/25/2016 0:00,LH-16900,21.8,Lena Hernandez,19901,CA-2016-169194,6/20/2016 0:00,0,6.104,SupplyMax
OFF-BI-3280,Standard,6.27,Corporate,New York,7,New York City,12/17/2016 0:00,JM-15265,15.26,Janet Molinari,10024,CA-2016-105816,12/11/2016 0:00,0,6.2566,SupplyMax
OFF-PA-6566,Standard,7.98,Corporate,New York,5,New York City,12/17/2016 0:00,JM-15265,1029.95,Janet Molinari,10024,CA-2016-105816,12/11/2016 0:00,0,298.6855,SupplyMax
TEC-PH-5365,First Class,1.92,Consumer,New York,6,Troy,6/18/2016 0:00,TB-21055,208.56,Ted Butterfield,12180,CA-2016-111682,6/17/2016 0:00,0,52.14,SupplyMax
TEC-PH-5606,First Class,13.89,Consumer,New York,5,Troy,6/18/2016 0:00,TB-21055,32.4,Ted Butterfield,12180,CA-2016-111682,6/17/2016 0:00,0,15.552,SupplyMax
FUR-TA-5791,First Class,3.14,Consumer,New York,5,Troy,6/18/2016 0:00,TB-21055,319.41,Ted Butterfield,12180,CA-2016-111682,6/17/2016 0:00,10,7.098,SupplyMax
OFF-AP-2855,First Class,5.21,Consumer,New York,2,Troy,6/18/2016 0:00,TB-21055,14.56,Ted Butterfield,12180,CA-2016-111682,6/17/2016 0:00,0,6.9888,SupplyMax
OFF-BI-3279,First Class,5.15,Consumer,New York,2,Troy,6/18/2016 0:00,TB-21055,30,Ted Butterfield,12180,CA-2016-111682,6/17/2016 0:00,0,3.3,SupplyMax
TEC-AC-4140,First Class,10.68,Consumer,New York,4,Troy,6/18/2016 0:00,TB-21055,48.48,Ted Butterfield,12180,CA-2016-111682,6/17/2016 0:00,20,16.362,SupplyMax
OFF-PA-6541,First Class,0.7,Consumer,New York,1,Troy,6/18/2016 0:00,TB-21055,1.68,Ted Butterfield,12180,CA-2016-111682,6/17/2016 0:00,0,0.84,SupplyMax
OFF-PA-6504,Standard,4.1,Consumer,New York,1,New York City,9/23/2016 0:00,HM-14980,4.616,Henry MacAllister,10009,CA-2016-106075,9/18/2016 0:00,20,1.731,SupplyMax
OFF-PA-3115,Second,4.98,Home Office,New York,7,New York City,11/11/2017 0:00,PN-18775,96.53,Parhena Norris,10009,CA-2017-161018,11/9/2017 0:00,0,40.5426,SupplyMax
FUR-CH-4602,Standard,12.98,Corporate,New York,2,New York City,12/30/2017 0:00,CV-12805,41.96,Cynthia Voltz,10035,CA-2017-146780,12/25/2017 0:00,0,10.9096,SupplyMax
OFF-BI-3711,Second,8.99,Consumer,Ohio,14,Columbus,8/27/2014 0:00,RC-19960,40.096,Ryan Crowe,43229,CA-2014-115259,8/25/2014 0:00,20,14.5348,SupplyMax
OFF-SU-2998,Second,8.08,Consumer,Ohio,2,Columbus,8/27/2014 0:00,RC-19960,4.72,Ryan Crowe,43229,CA-2014-115259,8/25/2014 0:00,20,1.652,SupplyMax
OFF-AR-5288,Second,19.99,Consumer,Ohio,3,Columbus,8/27/2014 0:00,RC-19960,23.976,Ryan Crowe,43229,CA-2014-115259,8/25/2014 0:00,20,7.4925,SupplyMax
OFF-BI-3305,Second,8.74,Consumer,Ohio,6,Columbus,8/27/2014 0:00,RC-19960,130.464,Ryan Crowe,43229,CA-2014-115259,8/25/2014 0:00,20,44.0316,SupplyMax
OFF-SU-3839,First,53.03,Consumer,Delaware,3,Wilmington,6/15/2016 0:00,SC-20725,47.04,Steven Cartwright,19805,CA-2016-103730,6/12/2016 0:00,0,18.3456,SupplyMax
TEC-AC-5898,First,5.27,Consumer,Delaware,4,Wilmington,6/15/2016 0:00,SC-20725,30.84,Steven Cartwright,19805,CA-2016-103730,6/12/2016 0:00,0,13.878,SupplyMax
